"CurveID","Model","Parameter","Estimate"
"C196","Cubic","poly(Time, 3, raw = TRUE)3",-3.50868944883633e-07
"C196","Gompertz","N_0",-0.0032467829220062
"C196","Gompertz","N_max",2.81704283108808
"C196","Gompertz","r_max",0.0489190800118189
"C196","Gompertz","t_lag",88.4541852624723
"C196","Quadratic","(Intercept)",-0.307755663826548
"C196","Quadratic","poly(Time, 2, raw = TRUE)1",0.0120730134909244
"C196","Quadratic","poly(Time, 2, raw = TRUE)2",-5.73231816029788e-06
"C197","Cubic","(Intercept)",0.012708959122611
"C197","Cubic","poly(Time, 3, raw = TRUE)1",-0.00870250455083847
"C197","Cubic","poly(Time, 3, raw = TRUE)2",0.00014793537898357
"C197","Cubic","poly(Time, 3, raw = TRUE)3",-3.07220721444516e-07
"C197","Gompertz","N_0",0.0961171409001336
"C197","Gompertz","N_max",2.36772050262541
"C197","Gompertz","r_max",0.0462346893922644
"C197","Gompertz","t_lag",104.72569420898
"C197","Quadratic","(Intercept)",-0.345122933607974
"C197","Quadratic","poly(Time, 2, raw = TRUE)1",0.0100335891316682
"C197","Quadratic","poly(Time, 2, raw = TRUE)2",-2.78459951445403e-06
"C198","Cubic","(Intercept)",-1.94520026208787
"C198","Cubic","poly(Time, 3, raw = TRUE)1",0.0195703865838364
"C198","Cubic","poly(Time, 3, raw = TRUE)2",-7.85358283521571e-05
"C198","Cubic","poly(Time, 3, raw = TRUE)3",9.02384923484556e-08
"C198","Gompertz","N_0",-2.26704363042438
"C198","Gompertz","N_max",-0.523106085551761
"C198","Gompertz","r_max",0.0782790260283412
"C198","Gompertz","t_lag",-1.73264756247397
"C198","Quadratic","(Intercept)",-1.65325700617055
"C198","Quadratic","poly(Time, 2, raw = TRUE)1",0.0084713044844882
"C198","Quadratic","poly(Time, 2, raw = TRUE)2",-1.53806413641619e-05
"C199","Cubic","(Intercept)",-1.7478290956112
"C199","Cubic","poly(Time, 3, raw = TRUE)1",0.0526492389439519
"C199","Cubic","poly(Time, 3, raw = TRUE)2",-0.000668023283763661
"C199","Cubic","poly(Time, 3, raw = TRUE)3",2.39079955235377e-06
"C199","Gompertz","N_0",-1.97469413473523
"C199","Gompertz","N_max",-0.596395673132641
"C199","Gompertz","r_max",0.211410378527204
"C199","Gompertz","t_lag",0.0528842784187889
"C199","Quadratic","(Intercept)",-1.58593744939809
"C199","Quadratic","poly(Time, 2, raw = TRUE)1",0.0260685456014719
"C199","Quadratic","poly(Time, 2, raw = TRUE)2",-0.000156697849516391
"C200","Cubic","(Intercept)",-1.73840668823786
"C200","Cubic","poly(Time, 3, raw = TRUE)1",0.058043737943618
"C200","Cubic","poly(Time, 3, raw = TRUE)2",-0.000811139563562884
"C200","Cubic","poly(Time, 3, raw = TRUE)3",3.19057058436632e-06
"C200","Gompertz","N_0",-2.27180860141005
"C200","Gompertz","N_max",-0.715539938167766
"C200","Gompertz","r_max",0.332685014701491
"C200","Gompertz","t_lag",-1.34452162814444
"C200","Quadratic","(Intercept)",-1.57151362308397
"C200","Quadratic","poly(Time, 2, raw = TRUE)1",0.0241955680152906
"C200","Quadratic","poly(Time, 2, raw = TRUE)2",-0.000138373554319679
"C201","Cubic","(Intercept)",-2.1957768907865
"C201","Cubic","poly(Time, 3, raw = TRUE)1",0.0133583874728904
"C201","Cubic","poly(Time, 3, raw = TRUE)2",-3.31951838185523e-05
"C201","Cubic","poly(Time, 3, raw = TRUE)3",2.5125403478952e-08
"C201","Gompertz","N_0",-2.27744833799904
"C201","Gompertz","N_max",-0.547777953922697
"C201","Gompertz","r_max",0.0295976487470206
"C201","Gompertz","t_lag",0.454845723727777
"C201","Quadratic","(Intercept)",-1.8572837357852
"C201","Quadratic","poly(Time, 2, raw = TRUE)1",0.00670339065585229
"C201","Quadratic","poly(Time, 2, raw = TRUE)2",-7.93240212162809e-06
"C202","Cubic","(Intercept)",-1.6367658759542
"C202","Cubic","poly(Time, 3, raw = TRUE)1",0.0147758686623037
"C202","Cubic","poly(Time, 3, raw = TRUE)2",-5.71634612731655e-05
"C202","Cubic","poly(Time, 3, raw = TRUE)3",6.52487916814773e-08
"C202","Gompertz","N_0",-2.0942580726084
"C202","Gompertz","N_max",-0.542860215340474
"C202","Gompertz","r_max",0.0891235838865383
"C202","Gompertz","t_lag",-4.24822421858686
"C202","Quadratic","(Intercept)",-1.42501676541158
"C202","Quadratic","poly(Time, 2, raw = TRUE)1",0.00672930039346424
"C202","Quadratic","poly(Time, 2, raw = TRUE)2",-1.14339944689355e-05
"C203","Cubic","(Intercept)",-1.80160686329789
"C203","Cubic","poly(Time, 3, raw = TRUE)1",0.0619083336362749
"C203","Cubic","poly(Time, 3, raw = TRUE)2",-0.00081418689491431
"C203","Cubic","poly(Time, 3, raw = TRUE)3",3.1305081558367e-06
"C203","Gompertz","N_0",-2.27490547891853
"C203","Gompertz","N_max",-0.50762100795666
"C203","Gompertz","r_max",0.25876117539962
"C203","Gompertz","t_lag",-2.07662417210799
"C203","Quadratic","(Intercept)",-1.61415185711173
"C203","Quadratic","poly(Time, 2, raw = TRUE)1",0.0279056093022169
"C203","Quadratic","poly(Time, 2, raw = TRUE)2",-0.000149448816324435
"C204","Cubic","(Intercept)",-1.35186803256741
"C204","Cubic","poly(Time, 3, raw = TRUE)1",0.0454733949529611
"C204","Cubic","poly(Time, 3, raw = TRUE)2",-0.000650804965553028
"C204","Cubic","poly(Time, 3, raw = TRUE)3",2.54254050267274e-06
"C204","Gompertz","N_0",-1.61863218108845
"C204","Gompertz","N_max",-0.564271864733262
"C204","Gompertz","r_max",0.253828193055769
"C204","Gompertz","t_lag",0.79071447435556
"C204","Quadratic","(Intercept)",-1.18590545982456
"C204","Quadratic","poly(Time, 2, raw = TRUE)1",0.0173821556902523
"C204","Quadratic","poly(Time, 2, raw = TRUE)2",-0.000107989876543929
"C205","Cubic","(Intercept)",-2.51229674695907
"C205","Cubic","poly(Time, 3, raw = TRUE)1",0.0102662203159228
"C205","Cubic","poly(Time, 3, raw = TRUE)2",-1.98543225945527e-05
"C205","Cubic","poly(Time, 3, raw = TRUE)3",1.23823394430456e-08
"C205","Gompertz","N_0",-2.45358073316481
"C205","Gompertz","N_max",-0.767832633053723
"C205","Gompertz","r_max",0.0173736053378876
"C205","Gompertz","t_lag",-0.36706129287045
"C205","Quadratic","(Intercept)",-2.34374051094279
"C205","Quadratic","poly(Time, 2, raw = TRUE)1",0.00696928999928893
"C205","Quadratic","poly(Time, 2, raw = TRUE)2",-7.37430411743916e-06
"C206","Cubic","(Intercept)",1.66517755693148
"C206","Cubic","poly(Time, 3, raw = TRUE)1",-0.052747706282238
"C206","Cubic","poly(Time, 3, raw = TRUE)2",0.084687939081558
"C206","Cubic","poly(Time, 3, raw = TRUE)3",-0.00745704337981127
"C206","Gompertz","N_0",1.69672871423338
"C206","Gompertz","N_max",2.58185199652354
"C206","Gompertz","r_max",0.808070746082994
"C206","Gompertz","t_lag",1.87710489511622
"C206","Quadratic","(Intercept)",1.64256904761983
"C206","Quadratic","poly(Time, 2, raw = TRUE)1",0.0501287790018612
"C206","Quadratic","poly(Time, 2, raw = TRUE)2",0.02856413064091
"C207","Cubic","(Intercept)",1.7162782551872
"C207","Cubic","poly(Time, 3, raw = TRUE)1",-0.0959492551565662
"C207","Cubic","poly(Time, 3, raw = TRUE)2",0.0529377845138208
"C207","Cubic","poly(Time, 3, raw = TRUE)3",-0.00365051630635139
"C207","Gompertz","N_0",1.72171153726177
"C207","Gompertz","N_max",2.48321805391748
"C207","Gompertz","r_max",0.676170544684255
"C207","Gompertz","t_lag",3.71065311382592
"C207","Quadratic","(Intercept)",1.63416829332875
"C207","Quadratic","poly(Time, 2, raw = TRUE)1",0.0641474380172678
"C207","Quadratic","poly(Time, 2, raw = TRUE)2",0.00437969135799161
"C208","Cubic","(Intercept)",1.63598847270939
"C208","Cubic","poly(Time, 3, raw = TRUE)1",0.149232142513968
"C208","Cubic","poly(Time, 3, raw = TRUE)2",0.0750862354784163
"C208","Cubic","poly(Time, 3, raw = TRUE)3",-0.00912836025629261
"C208","Gompertz","N_0",1.66159433583953
"C208","Gompertz","N_max",3.13381346939352
"C208","Gompertz","r_max",1.03208625003508
"C208","Gompertz","t_lag",0.86806578253415
"C208","Quadratic","(Intercept)",1.60897303612421
"C208","Quadratic","poly(Time, 2, raw = TRUE)1",0.273684792328248
"C208","Quadratic","poly(Time, 2, raw = TRUE)2",0.0071917595607383
"C209","Cubic","(Intercept)",1.66600800849554
"C209","Cubic","poly(Time, 3, raw = TRUE)1",-0.00159448116395618
"C209","Cubic","poly(Time, 3, raw = TRUE)2",0.138097176802814
"C209","Cubic","poly(Time, 3, raw = TRUE)3",-0.0152439572092889
"C209","Gompertz","N_0",1.7020606685792
"C209","Gompertz","N_max",3.3694794056853
"C209","Gompertz","r_max",1.16676988295664
"C209","Gompertz","t_lag",1.27567335362475
"C209","Quadratic","(Intercept)",1.58492060457672
"C209","Quadratic","poly(Time, 2, raw = TRUE)1",0.281355252843306
"C209","Quadratic","poly(Time, 2, raw = TRUE)2",0.00585773627548535
"C210","Cubic","(Intercept)",1.78058323858414
"C210","Cubic","poly(Time, 3, raw = TRUE)1",-0.0401345081508375
"C210","Cubic","poly(Time, 3, raw = TRUE)2",0.636113763024553
"C210","Cubic","poly(Time, 3, raw = TRUE)3",-0.129751092507042
"C210","Gompertz","N_0",1.79348337398254
"C210","Gompertz","N_max",3.73973822085457
"C210","Gompertz","r_max",2.98169443547166
"C210","Gompertz","t_lag",0.708440630081633
"C210","Quadratic","(Intercept)",1.64346080097742
"C210","Quadratic","poly(Time, 2, raw = TRUE)1",0.9512971592063
"C210","Quadratic","poly(Time, 2, raw = TRUE)2",-0.0974713212441542
"C211","Cubic","(Intercept)",1.9260072197866
"C211","Cubic","poly(Time, 3, raw = TRUE)1",0.36226592914566
"C211","Cubic","poly(Time, 3, raw = TRUE)2",1.40686998285873
"C211","Cubic","poly(Time, 3, raw = TRUE)3",-0.580200225008704
"C211","Gompertz","N_0",2.0762316129512
"C211","Gompertz","N_max",3.75089785575823
"C211","Gompertz","r_max",5.41821645742615
"C211","Gompertz","t_lag",0.538184265849477
"C211","Quadratic","(Intercept)",1.83523210647077
"C211","Quadratic","poly(Time, 2, raw = TRUE)1",1.48573501788112
"C211","Quadratic","poly(Time, 2, raw = TRUE)2",-0.212612563480554
"C212","Cubic","(Intercept)",1.85147507990644
"C212","Cubic","poly(Time, 3, raw = TRUE)1",0.0141035538275486
"C212","Cubic","poly(Time, 3, raw = TRUE)2",2.35934789118332
"C212","Cubic","poly(Time, 3, raw = TRUE)3",-0.940012514371571
"C212","Gompertz","N_0",1.90539542401212
"C212","Gompertz","N_max",4.04084427769552
"C212","Gompertz","r_max",5.86897635303165
"C212","Gompertz","t_lag",0.393194300841799
"C212","Quadratic","(Intercept)",1.70704939877767
"C212","Quadratic","poly(Time, 2, raw = TRUE)1",1.89843131982017
"C212","Quadratic","poly(Time, 2, raw = TRUE)2",-0.304693380372085
"C213","Cubic","(Intercept)",1.71933225219791
"C213","Cubic","poly(Time, 3, raw = TRUE)1",2.94171255158048
"C213","Cubic","poly(Time, 3, raw = TRUE)2",-0.425611867798129
"C213","Cubic","poly(Time, 3, raw = TRUE)3",-0.486389725020457
"C213","Gompertz","N_0",1.73040782186268
"C213","Gompertz","N_max",3.81851344945041
"C213","Gompertz","r_max",6.87125008232829
"C213","Gompertz","t_lag",0.0311754088432176
"C213","Quadratic","(Intercept)",1.68392833323708
"C213","Quadratic","poly(Time, 2, raw = TRUE)1",3.51665098796738
"C213","Quadratic","poly(Time, 2, raw = TRUE)2",-1.48344416172851
"C214","Cubic","(Intercept)",1.59089675567258
"C214","Cubic","poly(Time, 3, raw = TRUE)1",1.8928131294607
"C214","Cubic","poly(Time, 3, raw = TRUE)2",2.40467861083319
"C214","Cubic","poly(Time, 3, raw = TRUE)3",-2.07188528098532
"C214","Gompertz","N_0",1.61503260626003
"C214","Gompertz","N_max",3.77971916284373
"C214","Gompertz","r_max",8.64301469872085
"C214","Gompertz","t_lag",0.107337028145413
"C214","Quadratic","(Intercept)",1.49816358590186
"C214","Quadratic","poly(Time, 2, raw = TRUE)1",3.72543749090185
"C214","Quadratic","poly(Time, 2, raw = TRUE)2",-1.49036747815176
"C215","Cubic","(Intercept)",1.74139920550951
"C215","Cubic","poly(Time, 3, raw = TRUE)1",-0.0484452491410142
"C215","Cubic","poly(Time, 3, raw = TRUE)2",-0.0239137548108357
"C215","Cubic","poly(Time, 3, raw = TRUE)3",0.0069260803640293
"C215","Gompertz","N_0",2.08639279484233
"C215","Gompertz","N_max",1.63762166757455
"C215","Gompertz","r_max",6.120853295076
"C215","Gompertz","t_lag",5.11792574448145
"C215","Quadratic","(Intercept)",1.78460825965499
"C215","Quadratic","poly(Time, 2, raw = TRUE)1",-0.1889111672147
"C215","Quadratic","poly(Time, 2, raw = TRUE)2",0.0387650602654414
"C216","Cubic","(Intercept)",0.00471667967305489
"C216","Cubic","poly(Time, 3, raw = TRUE)1",-0.000718800496150314
"C216","Cubic","poly(Time, 3, raw = TRUE)2",1.57899893348997e-06
"C216","Cubic","poly(Time, 3, raw = TRUE)3",-3.4608231616164e-10
"C216","Gompertz","N_0",0.0605543593736953
"C216","Gompertz","N_max",2.77209243776704
"C216","Gompertz","r_max",0.00609745368634958
"C216","Gompertz","t_lag",905.936344123385
"C216","Quadratic","(Intercept)",-0.0438811126301415
"C216","Quadratic","poly(Time, 2, raw = TRUE)1",0.000333044218575859
"C216","Quadratic","poly(Time, 2, raw = TRUE)2",2.34416837066221e-07
"C217","Cubic","(Intercept)",-0.0505961268865357
"C217","Cubic","poly(Time, 3, raw = TRUE)1",0.000188952160200497
"C217","Cubic","poly(Time, 3, raw = TRUE)2",6.4467023109415e-07
"C217","Cubic","poly(Time, 3, raw = TRUE)3",-1.23015354024475e-10
"C217","Gompertz","N_0",0.00447786359648131
"C217","Gompertz","N_max",3.08843033252805
"C217","Gompertz","r_max",0.00478628876549023
"C217","Gompertz","t_lag",668.698639578788
"C217","Quadratic","(Intercept)",-0.308109798644705
"C217","Quadratic","poly(Time, 2, raw = TRUE)1",0.00131014008666024
"C217","Quadratic","poly(Time, 2, raw = TRUE)2",-1.09643125072236e-07
"C218","Cubic","(Intercept)",-0.0402340820946105
"C218","Cubic","poly(Time, 3, raw = TRUE)1",0.00121921198979823
"C218","Cubic","poly(Time, 3, raw = TRUE)2",-2.72726599887806e-08
"C218","Cubic","poly(Time, 3, raw = TRUE)3",-1.86084336551216e-11
"C218","Gompertz","N_0",-0.00928962269568287
"C218","Gompertz","N_max",3.21424365216773
"C218","Gompertz","r_max",0.00324432377748264
"C218","Gompertz","t_lag",238.66169787605
"C218","Quadratic","(Intercept)",-0.064031963107325
"C218","Quadratic","poly(Time, 2, raw = TRUE)1",0.00138597693262155
"C218","Quadratic","poly(Time, 2, raw = TRUE)2",-1.41416524033009e-07
"C219","Cubic","(Intercept)",-8.88178419700125e-16
"C219","Cubic","poly(Time, 3, raw = TRUE)1",0.000299807818515221
"C219","Cubic","poly(Time, 3, raw = TRUE)2",4.68216666744922e-07
"C219","Cubic","poly(Time, 3, raw = TRUE)3",-8.54398777777995e-11
"C219","Gompertz","N_0",0
"C219","Gompertz","N_max",3.19252645740334
"C219","Gompertz","r_max",0.00363462463488942
"C219","Gompertz","t_lag",638.619341001379
"C219","Quadratic","(Intercept)",-0.100540362933971
"C219","Quadratic","poly(Time, 2, raw = TRUE)1",0.00109407401093447
"C219","Quadratic","poly(Time, 2, raw = TRUE)2",-6.73976794007655e-08
"C220","Cubic","(Intercept)",0.00402662311914842
"C220","Cubic","poly(Time, 3, raw = TRUE)1",-0.000187482670229437
"C220","Cubic","poly(Time, 3, raw = TRUE)2",7.88617681893666e-07
"C220","Cubic","poly(Time, 3, raw = TRUE)3",-1.33430422425938e-10
"C220","Gompertz","N_0",0.0025598463523468
"C220","Gompertz","N_max",3.33573237751481
"C220","Gompertz","r_max",0.00383150717633926
"C220","Gompertz","t_lag",797.244222359163
"C220","Quadratic","(Intercept)",-0.156969657680787
"C220","Quadratic","poly(Time, 2, raw = TRUE)1",0.000969082708336145
"C220","Quadratic","poly(Time, 2, raw = TRUE)2",-1.54918467780048e-08
"C221","Cubic","(Intercept)",-0.0046447742904554
"C221","Cubic","poly(Time, 3, raw = TRUE)1",0.000612903371679508
"C221","Cubic","poly(Time, 3, raw = TRUE)2",2.08508829494114e-07
"C221","Cubic","poly(Time, 3, raw = TRUE)3",-4.32855513487262e-11
"C221","Gompertz","N_0",-0.00464477429045536
"C221","Gompertz","N_max",3.0330940821083
"C221","Gompertz","r_max",0.00286607002703417
"C221","Gompertz","t_lag",432.10225265903
"C221","Quadratic","(Intercept)",-0.0541741614410061
"C221","Quadratic","poly(Time, 2, raw = TRUE)1",0.00100603954647959
"C221","Quadratic","poly(Time, 2, raw = TRUE)2",-5.97094054399127e-08
"C222","Cubic","(Intercept)",0.00934635414174435
"C222","Cubic","poly(Time, 3, raw = TRUE)1",0.000190748611098921
"C222","Cubic","poly(Time, 3, raw = TRUE)2",2.6996344494374e-06
"C222","Cubic","poly(Time, 3, raw = TRUE)3",-8.13092567725679e-10
"C222","Gompertz","N_0",0.0447344533796916
"C222","Gompertz","N_max",3.31265046312944
"C222","Gompertz","r_max",0.0084791887865211
"C222","Gompertz","t_lag",374.482180119542
"C222","Quadratic","(Intercept)",-0.272335784363445
"C222","Quadratic","poly(Time, 2, raw = TRUE)1",0.00299911746171281
"C222","Quadratic","poly(Time, 2, raw = TRUE)2",-5.99980132981597e-07
"C223","Cubic","(Intercept)",0.00019568015008648
"C223","Cubic","poly(Time, 3, raw = TRUE)1",0.000122893368865131
"C223","Cubic","poly(Time, 3, raw = TRUE)2",3.0864127312589e-06
"C223","Cubic","poly(Time, 3, raw = TRUE)3",-9.15477470918556e-10
"C223","Gompertz","N_0",0.00461134564225699
"C223","Gompertz","N_max",3.37146103972298
"C223","Gompertz","r_max",0.00944527474359062
"C223","Gompertz","t_lag",378.15280615805
"C223","Quadratic","(Intercept)",-0.168767840721716
"C223","Quadratic","poly(Time, 2, raw = TRUE)1",0.00280126634643082
"C223","Quadratic","poly(Time, 2, raw = TRUE)2",-5.36933198383083e-07
"C224","Cubic","(Intercept)",-0.705939695708936
"C224","Cubic","poly(Time, 3, raw = TRUE)1",0.00493376101809139
"C224","Cubic","poly(Time, 3, raw = TRUE)2",-1.70273985090745e-06
"C224","Cubic","poly(Time, 3, raw = TRUE)3",1.7205757530812e-10
"C224","Gompertz","N_0",1.44919656403484
"C224","Gompertz","N_max",3.51615960217451
"C224","Gompertz","r_max",0.00778329581361038
"C224","Gompertz","t_lag",627.61699341988
"C224","Quadratic","(Intercept)",-0.380691421867722
"C224","Quadratic","poly(Time, 2, raw = TRUE)1",0.00396472095745366
"C224","Quadratic","poly(Time, 2, raw = TRUE)2",-9.13709873099536e-07
"C225","Cubic","(Intercept)",-0.0267410807329195
"C225","Cubic","poly(Time, 3, raw = TRUE)1",0.00224484251366824
"C225","Cubic","poly(Time, 3, raw = TRUE)2",8.21320864744574e-07
"C225","Cubic","poly(Time, 3, raw = TRUE)3",-4.0645177849459e-10
"C225","Gompertz","N_0",0.0159799393293394
"C225","Gompertz","N_max",3.46511554706519
"C225","Gompertz","r_max",0.0110062094308992
"C225","Gompertz","t_lag",286.813422646047
"C225","Quadratic","(Intercept)",-0.193794092150916
"C225","Quadratic","poly(Time, 2, raw = TRUE)1",0.00368717914141412
"C225","Quadratic","poly(Time, 2, raw = TRUE)2",-8.32073858716737e-07
"C226","Cubic","(Intercept)",-0.0489302863475398
"C226","Cubic","poly(Time, 3, raw = TRUE)1",0.00111369179439514
"C226","Cubic","poly(Time, 3, raw = TRUE)2",1.8531558299094e-06
"C226","Cubic","poly(Time, 3, raw = TRUE)3",-6.41748976129968e-10
"C226","Gompertz","N_0",0.00447786359648131
"C226","Gompertz","N_max",3.3355621438222
"C226","Gompertz","r_max",0.0108801482011816
"C226","Gompertz","t_lag",409.002073245451
"C226","Quadratic","(Intercept)",-0.285658579338903
"C226","Quadratic","poly(Time, 2, raw = TRUE)1",0.00327833517561046
"C226","Quadratic","poly(Time, 2, raw = TRUE)2",-6.95730983833605e-07
"C227","Cubic","(Intercept)",-0.0133927233218393
"C227","Cubic","poly(Time, 3, raw = TRUE)1",-0.000514316170172293
"C227","Cubic","poly(Time, 3, raw = TRUE)2",3.36653557328597e-06
"C227","Cubic","poly(Time, 3, raw = TRUE)3",-9.72246183562276e-10
"C227","Gompertz","N_0",-0.00928962269568287
"C227","Gompertz","N_max",3.44184182983227
"C227","Gompertz","r_max",0.00926288722592774
"C227","Gompertz","t_lag",429.054906609292
"C227","Quadratic","(Intercept)",-0.375305758359505
"C227","Quadratic","poly(Time, 2, raw = TRUE)1",0.00271758962879089
"C227","Quadratic","poly(Time, 2, raw = TRUE)2",-4.73703631817956e-07
"C228","Cubic","(Intercept)",0.00199507731070418
"C228","Cubic","poly(Time, 3, raw = TRUE)1",0.000206135973725249
"C228","Cubic","poly(Time, 3, raw = TRUE)2",4.18029973777717e-08
"C228","Cubic","poly(Time, 3, raw = TRUE)3",-3.17647446880419e-12
"C228","Gompertz","N_0",0.00796838782596626
"C228","Gompertz","N_max",2.77209243776704
"C228","Gompertz","r_max",0.00121140366692347
"C228","Gompertz","t_lag",1451.45995282188
"C228","Quadratic","(Intercept)",-0.0158926314141272
"C228","Quadratic","poly(Time, 2, raw = TRUE)1",0.000320531336955658
"C228","Quadratic","poly(Time, 2, raw = TRUE)2",2.59055638432818e-09
"C229","Cubic","(Intercept)",0.00488290968147953
"C229","Cubic","poly(Time, 3, raw = TRUE)1",7.0479184031718e-05
"C229","Cubic","poly(Time, 3, raw = TRUE)2",3.58547138056038e-08
