"CurveID","CurveLabel","Species","Temp","Medium","Rep","BestModel","BestAIC","BestBIC","SuccessfulModels"
"C272","Stenotrophomonas.maltophilia.2_25_TSB_1_Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Stenotrophomonas.maltophilia.2",25,"TSB",1,"Gompertz",-32.0982332515506,-28.2352896403517,3
"C273","Stenotrophomonas.maltophilia.2_35_TSB_1_Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Stenotrophomonas.maltophilia.2",35,"TSB",1,"Gompertz",-37.695593030368,-33.8326494191691,3
"C274","Stenotrophomonas.maltophilia.2_5_TSB_1_Bae, Y.M., Zheng, L., Hyun, J.E., Jung, K.S., Heu, S. and Lee, S.Y., 2014. Growth characteristics and biofilm formation of various spoilage bacteria isolated from fresh produce. Journal of food science, 79(10), pp.M2072-M2080.","Stenotrophomonas.maltophilia.2",5,"TSB",1,"Cubic",-97.2172354912329,-90.3807563413005,3
"C275","Tetraselmis tetrahele_16_ESAW_1_Bernhardt, J.R., Sunday, J.M. and O’Connor, M.I., 2018. Metabolic theory and the temperature-size rule explain the temperature dependence of population carrying capacity. The American naturalist, 192(6), pp.687-697.","Tetraselmis tetrahele",16,"ESAW",1,"Gompertz",-19.4043653002616,-16.9798320513216,3
"C276","Tetraselmis tetrahele_16_ESAW_2_Bernhardt, J.R., Sunday, J.M. and O’Connor, M.I., 2018. Metabolic theory and the temperature-size rule explain the temperature dependence of population carrying capacity. The American naturalist, 192(6), pp.687-697.","Tetraselmis tetrahele",16,"ESAW",2,"Gompertz",-7.63871691023268,-5.21418366129268,3
"C277","Tetraselmis tetrahele_16_ESAW_3_Bernhardt, J.R., Sunday, J.M. and O’Connor, M.I., 2018. Metabolic theory and the temperature-size rule explain the temperature dependence of population carrying capacity. The American naturalist, 192(6), pp.687-697.","Tetraselmis tetrahele",16,"ESAW",3,"Gompertz",-15.5392501334952,-12.7145033461876,3
"C278","Tetraselmis tetrahele_16_ESAW_4_Bernhardt, J.R., Sunday, J.M. and O’Connor, M.I., 2018. Metabolic theory and the temperature-size rule explain the temperature dependence of population carrying capacity. The American naturalist, 192(6), pp.687-697.","Tetraselmis tetrahele",16,"ESAW",4,"Gompertz",-16.2343807164016,-13.4096339290939,3
"C279","Tetraselmis tetrahele_16_ESAW_5_Bernhardt, J.R., Sunday, J.M. and O’Connor, M.I., 2018. Metabolic theory and the temperature-size rule explain the temperature dependence of population carrying capacity. The American naturalist, 192(6), pp.687-697.","Tetraselmis tetrahele",16,"ESAW",5,"Gompertz",-29.7187675072085,-26.8940207199009,3
"C280","Tetraselmis tetrahele_25_ESAW_1_Bernhardt, J.R., Sunday, J.M. and O’Connor, M.I., 2018. Metabolic theory and the temperature-size rule explain the temperature dependence of population carrying capacity. The American naturalist, 192(6), pp.687-697.","Tetraselmis tetrahele",25,"ESAW",1,"Cubic",-2.06578153586214,0.758965251445543,3
"C281","Tetraselmis tetrahele_25_ESAW_2_Bernhardt, J.R., Sunday, J.M. and O’Connor, M.I., 2018. Metabolic theory and the temperature-size rule explain the temperature dependence of population carrying capacity. The American naturalist, 192(6), pp.687-697.","Tetraselmis tetrahele",25,"ESAW",2,"Quadratic",-4.61848434508796,-2.35868691524182,3
"C282","Tetraselmis tetrahele_25_ESAW_3_Bernhardt, J.R., Sunday, J.M. and O’Connor, M.I., 2018. Metabolic theory and the temperature-size rule explain the temperature dependence of population carrying capacity. The American naturalist, 192(6), pp.687-697.","Tetraselmis tetrahele",25,"ESAW",3,"Quadratic",-4.75182656005607,-2.49202913020993,3
"C283","Tetraselmis tetrahele_25_ESAW_4_Bernhardt, J.R., Sunday, J.M. and O’Connor, M.I., 2018. Metabolic theory and the temperature-size rule explain the temperature dependence of population carrying capacity. The American naturalist, 192(6), pp.687-697.","Tetraselmis tetrahele",25,"ESAW",4,"Cubic",-4.52925221741004,-0.989001211898993,3
"C284","Tetraselmis tetrahele_25_ESAW_5_Bernhardt, J.R., Sunday, J.M. and O’Connor, M.I., 2018. Metabolic theory and the temperature-size rule explain the temperature dependence of population carrying capacity. The American naturalist, 192(6), pp.687-697.","Tetraselmis tetrahele",25,"ESAW",5,"Cubic",-5.10076843960864,-2.67623519066863,3
"C285","Tetraselmis tetrahele_32_ESAW_1_Bernhardt, J.R., Sunday, J.M. and O’Connor, M.I., 2018. Metabolic theory and the temperature-size rule explain the temperature dependence of population carrying capacity. The American naturalist, 192(6), pp.687-697.","Tetraselmis tetrahele",32,"ESAW",1,"Quadratic",14.6105874909062,16.2021685820996,3
"C286","Tetraselmis tetrahele_32_ESAW_2_Bernhardt, J.R., Sunday, J.M. and O’Connor, M.I., 2018. Metabolic theory and the temperature-size rule explain the temperature dependence of population carrying capacity. The American naturalist, 192(6), pp.687-697.","Tetraselmis tetrahele",32,"ESAW",2,"Gompertz",17.0607031348736,19.0501794988654,3
"C287","Tetraselmis tetrahele_32_ESAW_3_Bernhardt, J.R., Sunday, J.M. and O’Connor, M.I., 2018. Metabolic theory and the temperature-size rule explain the temperature dependence of population carrying capacity. The American naturalist, 192(6), pp.687-697.","Tetraselmis tetrahele",32,"ESAW",3,"Gompertz",10.378901698826,12.3683780628179,3
"C288","Tetraselmis tetrahele_32_ESAW_4_Bernhardt, J.R., Sunday, J.M. and O’Connor, M.I., 2018. Metabolic theory and the temperature-size rule explain the temperature dependence of population carrying capacity. The American naturalist, 192(6), pp.687-697.","Tetraselmis tetrahele",32,"ESAW",4,"Gompertz",8.40959616534093,10.8341294142809,3
"C289","Tetraselmis tetrahele_32_ESAW_5_Bernhardt, J.R., Sunday, J.M. and O’Connor, M.I., 2018. Metabolic theory and the temperature-size rule explain the temperature dependence of population carrying capacity. The American naturalist, 192(6), pp.687-697.","Tetraselmis tetrahele",32,"ESAW",5,"Gompertz",2.69435841787167,5.11889166681167,3
"C290","Tetraselmis tetrahele_5_ESAW_1_Bernhardt, J.R., Sunday, J.M. and O’Connor, M.I., 2018. Metabolic theory and the temperature-size rule explain the temperature dependence of population carrying capacity. The American naturalist, 192(6), pp.687-697.","Tetraselmis tetrahele",5,"ESAW",1,"Gompertz",6.90611307792412,8.89558944191597,3
"C291","Tetraselmis tetrahele_5_ESAW_2_Bernhardt, J.R., Sunday, J.M. and O’Connor, M.I., 2018. Metabolic theory and the temperature-size rule explain the temperature dependence of population carrying capacity. The American naturalist, 192(6), pp.687-697.","Tetraselmis tetrahele",5,"ESAW",2,"Gompertz",8.87134940151494,10.8608257655068,3
"C292","Tetraselmis tetrahele_5_ESAW_3_Bernhardt, J.R., Sunday, J.M. and O’Connor, M.I., 2018. Metabolic theory and the temperature-size rule explain the temperature dependence of population carrying capacity. The American naturalist, 192(6), pp.687-697.","Tetraselmis tetrahele",5,"ESAW",3,"Gompertz",-5.77618480511791,-3.78670844112605,3
"C293","Tetraselmis tetrahele_5_ESAW_4_Bernhardt, J.R., Sunday, J.M. and O’Connor, M.I., 2018. Metabolic theory and the temperature-size rule explain the temperature dependence of population carrying capacity. The American naturalist, 192(6), pp.687-697.","Tetraselmis tetrahele",5,"ESAW",4,"Quadratic",14.6376420611464,16.2292231523399,3
"C294","Tetraselmis tetrahele_5_ESAW_5_Bernhardt, J.R., Sunday, J.M. and O’Connor, M.I., 2018. Metabolic theory and the temperature-size rule explain the temperature dependence of population carrying capacity. The American naturalist, 192(6), pp.687-697.","Tetraselmis tetrahele",5,"ESAW",5,"Quadratic",-10.2300576845089,-9.44115937516406,3
"C295","Tetraselmis tetrahele_8_ESAW_1_Bernhardt, J.R., Sunday, J.M. and O’Connor, M.I., 2018. Metabolic theory and the temperature-size rule explain the temperature dependence of population carrying capacity. The American naturalist, 192(6), pp.687-697.","Tetraselmis tetrahele",8,"ESAW",1,"Gompertz",0.0698335856997225,2.05930994969158,3
"C296","Tetraselmis tetrahele_8_ESAW_2_Bernhardt, J.R., Sunday, J.M. and O’Connor, M.I., 2018. Metabolic theory and the temperature-size rule explain the temperature dependence of population carrying capacity. The American naturalist, 192(6), pp.687-697.","Tetraselmis tetrahele",8,"ESAW",2,"Cubic",-21.5064938803644,-19.9935684153941,3
"C297","Tetraselmis tetrahele_8_ESAW_3_Bernhardt, J.R., Sunday, J.M. and O’Connor, M.I., 2018. Metabolic theory and the temperature-size rule explain the temperature dependence of population carrying capacity. The American naturalist, 192(6), pp.687-697.","Tetraselmis tetrahele",8,"ESAW",3,"Gompertz",-0.905657917530434,1.08381844646142,3
"C298","Tetraselmis tetrahele_8_ESAW_4_Bernhardt, J.R., Sunday, J.M. and O’Connor, M.I., 2018. Metabolic theory and the temperature-size rule explain the temperature dependence of population carrying capacity. The American naturalist, 192(6), pp.687-697.","Tetraselmis tetrahele",8,"ESAW",4,"Gompertz",2.60168006464099,4.59115642863284,3
"C299","Tetraselmis tetrahele_8_ESAW_5_Bernhardt, J.R., Sunday, J.M. and O’Connor, M.I., 2018. Metabolic theory and the temperature-size rule explain the temperature dependence of population carrying capacity. The American naturalist, 192(6), pp.687-697.","Tetraselmis tetrahele",8,"ESAW",5,"Gompertz",6.24001375304722,8.22949011703907,3
"C300","Weissella viridescens_12_MRS broth_1_Silva, A.P.R.D., Longhi, D.A., Dalcanton, F. and Aragão, G.M.F.D., 2018. Modelling the growth of lactic acid bacteria at different temperatures. Brazilian Archives of Biology and Technology, 61.","Weissella viridescens",12,"MRS broth",1,"Quadratic",6.70410000772834,9.26032932618938,3
"C301","Weissella viridescens_16_MRS broth_1_Silva, A.P.R.D., Longhi, D.A., Dalcanton, F. and Aragão, G.M.F.D., 2018. Modelling the growth of lactic acid bacteria at different temperatures. Brazilian Archives of Biology and Technology, 61.","Weissella viridescens",16,"MRS broth",1,"Quadratic",-3.28665414756969,0.0461992286551762,3
"C302","Weissella viridescens_20_MRS broth_1_Silva, A.P.R.D., Longhi, D.A., Dalcanton, F. and Aragão, G.M.F.D., 2018. Modelling the growth of lactic acid bacteria at different temperatures. Brazilian Archives of Biology and Technology, 61.","Weissella viridescens",20,"MRS broth",1,"Quadratic",2.41091550796827,5.24311631237711,3
"C303","Weissella viridescens_30_MRS broth_1_Silva, A.P.R.D., Longhi, D.A., Dalcanton, F. and Aragão, G.M.F.D., 2018. Modelling the growth of lactic acid bacteria at different temperatures. Brazilian Archives of Biology and Technology, 61.","Weissella viridescens",30,"MRS broth",1,"Cubic",-1.98706731068537,1.20821933739092,3
"C304","Weissella viridescens_4_MRS broth_1_Silva, A.P.R.D., Longhi, D.A., Dalcanton, F. and Aragão, G.M.F.D., 2018. Modelling the growth of lactic acid bacteria at different temperatures. Brazilian Archives of Biology and Technology, 61.","Weissella viridescens",4,"MRS broth",1,"Quadratic",-18.1183279831902,-17.3294296738453,3
"C305","Weissella viridescens_8_MRS broth_1_Silva, A.P.R.D., Longhi, D.A., Dalcanton, F. and Aragão, G.M.F.D., 2018. Modelling the growth of lactic acid bacteria at different temperatures. Brazilian Archives of Biology and Technology, 61.","Weissella viridescens",8,"MRS broth",1,"Cubic",-32.2405064285869,-27.261845060817,3
